issue_id, start_time, abandoned/resolved, answer_time, abandoned_time, resolved_time
1900, 6:44, abandoned, 17:24, 17:45,
1091, 7:34, abandoned, 17:45, 18:29,
1590, 8:03, abandoned, 18:29, 18:57,
1957, 8:21, resolved, 18:57, , 19:11
1306, 9:33, resolved, 19:11, , 19:11
1834, 8:18, abandoned, 19:11, 19:40,
1220, 9:01, abandoned, 19:40, 20:38,
1013, 9:01, abandoned, 20:38, 21:44,
1192, 11:26, abandoned, 21:44, 22:33,
1334, 11:37, resolved, 22:33, , 23:35
1496, 13:12, resolved, 23:35, , 0:02
1085, 0:41, abandoned, 0:41, 1:22,
1074, 2:18, abandoned, 2:18, 2:33,
1206, 4:16, resolved, 4:16, , 4:27
1185, 6:54, resolved, 6:54, , 6:57
1332, 7:21, resolved, 7:21, , 8:19
1907, 10:10, resolved, 10:10, , 11:27
1385, 11:16, abandoned, 11:27, 11:32,
1431, 1:28, resolved, 11:32, , 12:46
1537, 1:47, abandoned, 12:46, 13:20,
1891, 3:53, abandoned, 13:20, 14:50,
1488, 3:30, resolved, 14:50, , 15:55
1149, 5:33, resolved, 15:55, , 16:57
1582, 5:10, abandoned, 16:57, 17:38,
1531, 5:11, abandoned, 17:38, 18:13,
1831, 6:15, resolved, 18:13, , 19:34
1217, 9:08, abandoned, 19:34, 20:38,
1301, 9:35, resolved, 20:38, , 21:18
1474, 10:52, abandoned, 21:18, 21:41,
1587, 11:54, abandoned, 21:41, 21:46,
1353, 11:11, abandoned, 21:46, 22:40,
1245, 10:18, abandoned, 22:40, 23:06,
1911, 12:29, resolved, 23:06, , 0:13
1140, 0:39, abandoned, 0:39, 1:46,
1233, 3:15, resolved, 3:15, , 5:00
1184, 6:11, abandoned, 6:11, 7:02,
1133, 8:36, resolved, 8:36, , 9:37
1821, 9:49, abandoned, 9:49, 9:51,
1802, 11:33, abandoned, 11:33, 12:12,
1844, 1:56, resolved, 12:12, , 13:45
1696, 3:15, resolved, 13:45, , 14:24
1507, 3:05, resolved, 14:24, , 15:42
1062, 3:36, resolved, 15:42, , 16:47
1881, 5:44, abandoned, 16:47, 17:12,
1153, 6:24, abandoned, 17:12, 18:10,
1259, 6:34, abandoned, 18:10, 18:45,
1480, 7:59, abandoned, 18:45, 19:39,
1376, 9:03, resolved, 19:39, , 20:55
1478, 9:03, abandoned, 20:55, 21:58,
1667, 10:29, abandoned, 21:58, 22:19,
1463, 12:49, resolved, 22:19, , 22:26
1252, 12:53, resolved, 22:26, , 23:20
1290, 12:30, resolved, 23:20, , 23:53
1342, 12:17, abandoned, 23:53, 0:25,
1444, 0:42, abandoned, 0:42, 1:25,
1646, 3:05, resolved, 3:05, , 4:40
1234, 5:33, abandoned, 5:33, 6:15,
1606, 6:51, abandoned, 6:51, 7:54,
1803, 8:24, abandoned, 8:24, 8:35,
1582, 9:48, abandoned, 9:48, 10:47,
1474, 12:25, resolved, 12:25, , 13:10
1224, 1:56, resolved, 13:10, , 13:56
1944, 2:14, abandoned, 13:56, 14:30,
1524, 3:58, resolved, 14:30, , 15:18
1791, 5:02, abandoned, 15:18, 15:30,
1653, 5:23, resolved, 15:30, , 16:44
1261, 4:27, resolved, 16:44, , 17:48
1410, 6:58, resolved, 17:48, , 18:26
1900, 7:37, resolved, 18:26, , 19:52
1531, 9:25, abandoned, 19:52, 20:54,
1789, 9:49, abandoned, 20:54, 21:19,
1959, 11:49, resolved, 21:19, , 23:00
1581, 12:37, abandoned, 23:00, 23:21,
1860, 13:55, resolved, 23:21, , 23:46
1802, 12:17, resolved, 23:46, , 23:58
1127, 13:53, abandoned, 23:58, 0:35,
1988, 2:51, abandoned, 2:51, 3:11,
1003, 5:22, resolved, 5:22, , 6:04
1330, 6:28, resolved, 6:28, , 7:32
1835, 9:18, abandoned, 9:18, 10:48,
1930, 11:35, abandoned, 11:35, 12:33,
1046, 2:23, resolved, 12:33, , 13:20
1157, 3:29, abandoned, 13:20, 13:24,
1555, 1:47, abandoned, 13:24, 14:37,
1755, 4:51, resolved, 14:37, , 14:40
1755, 4:46, abandoned, 14:40, 15:37,
1133, 4:20, abandoned, 15:37, 16:27,
1508, 6:28, resolved, 16:27, , 17:26
1183, 5:50, abandoned, 17:26, 17:29,
1330, 6:48, resolved, 17:29, , 17:50
1633, 5:53, abandoned, 17:50, 18:01,
1845, 8:45, abandoned, 18:01, 19:10,
1878, 9:50, abandoned, 19:10, 20:14,
1578, 10:28, abandoned, 20:14, 22:00,
1012, 11:02, abandoned, 22:00, 23:43,
1589, 13:13, abandoned, 23:43, 0:29,
1349, 2:46, resolved, 2:46, , 3:11
1025, 5:45, abandoned, 5:45, 6:19,
1555, 8:14, abandoned, 8:14, 8:36,
1077, 8:51, abandoned, 8:51, 9:50,
1247, 11:50, resolved, 11:50, , 12:05
1988, 1:36, abandoned, 12:05, 12:12,
1069, 2:19, resolved, 12:12, , 13:55
1326, 2:14, abandoned, 13:55, 13:58,
1094, 2:09, resolved, 13:58, , 14:15
1192, 3:52, abandoned, 14:15, 14:43,
1752, 3:27, resolved, 14:43, , 15:34
1805, 4:45, resolved, 15:34, , 16:22
1863, 4:51, abandoned, 16:22, 17:52,
1970, 7:17, abandoned, 17:52, 18:46,
1913, 8:23, resolved, 18:46, , 19:17
1932, 7:46, resolved, 19:17, , 20:55
1148, 9:27, abandoned, 20:55, 21:26,
1143, 11:58, resolved, 21:26, , 21:46
1517, 11:27, resolved, 21:46, , 22:11
1995, 12:32, resolved, 22:11, , 23:43
1444, 12:09, abandoned, 23:43, 0:43,
1693, 0:37, resolved, 0:43, , 1:35
1269, 3:18, resolved, 3:18, , 3:50
1313, 5:01, abandoned, 5:01, 5:40,
1962, 6:07, resolved, 6:07, , 7:12
1020, 8:21, resolved, 8:21, , 8:45
1136, 9:19, resolved, 9:19, , 10:09
1016, 12:18, abandoned, 12:18, 13:59,
1713, 3:17, abandoned, 13:59, 14:28,
1941, 3:59, abandoned, 14:28, 15:28,
1211, 5:06, resolved, 15:28, , 16:48
1795, 6:33, abandoned, 16:48, 17:17,
1985, 7:09, resolved, 17:17, , 18:53
1637, 7:36, abandoned, 18:53, 19:58,
1265, 7:47, resolved, 19:58, , 20:21
1553, 9:09, resolved, 20:21, , 20:41
1625, 9:46, abandoned, 20:41, 21:38,
1268, 9:53, abandoned, 21:38, 22:17,
1105, 12:43, resolved, 22:17, , 22:18
1577, 12:56, abandoned, 22:18, 22:52,
1096, 11:38, abandoned, 22:52, 23:54,
1245, 12:00, resolved, 23:54, , 0:39
1353, 1:10, abandoned, 1:10, 1:46,
1885, 1:24, resolved, 1:46, , 2:42
1861, 2:46, abandoned, 2:46, 3:34,
1445, 4:13, resolved, 4:13, , 4:37
1163, 6:22, resolved, 6:22, , 7:04
1090, 8:44, abandoned, 8:44, 9:38,
1660, 10:16, abandoned, 10:16, 11:09,
1853, 12:40, abandoned, 12:40, 12:45,
1025, 2:21, resolved, 12:45, , 13:38
1297, 1:27, resolved, 13:38, , 14:34
1968, 2:54, resolved, 14:34, , 15:37
1855, 5:40, resolved, 15:37, , 16:25
1346, 6:37, abandoned, 16:25, 16:43,
1689, 6:06, abandoned, 16:43, 17:09,
1122, 5:46, abandoned, 17:09, 17:43,
1698, 7:27, abandoned, 17:43, 17:43,
1187, 8:00, abandoned, 17:43, 18:50,
1415, 7:54, resolved, 18:50, , 19:54
1334, 9:58, abandoned, 19:54, 20:56,
1866, 9:07, abandoned, 20:56, 20:57,
1807, 10:19, abandoned, 20:57, 21:48,
1553, 10:31, abandoned, 21:48, 22:38,
1926, 12:44, abandoned, 22:38, 22:44,
1167, 10:55, abandoned, 22:44, 22:51,
1471, 11:10, abandoned, 22:51, 0:01,
1610, 1:55, abandoned, 1:55, 1:58,
1709, 2:58, resolved, 2:58, , 3:52
1002, 5:12, abandoned, 5:12, 5:43,
1669, 5:27, resolved, 5:43, , 5:56
1951, 6:00, resolved, 6:00, , 6:16
1145, 8:17, resolved, 8:17, , 9:50
1992, 10:45, abandoned, 10:45, 11:05,
1785, 1:19, abandoned, 11:05, 12:49,
1600, 2:18, resolved, 12:49, , 13:10
1462, 2:18, resolved, 13:10, , 14:29
1346, 3:59, abandoned, 14:29, 15:31,
1234, 4:58, abandoned, 15:31, 16:58,
1220, 6:23, resolved, 16:58, , 17:51
1151, 6:11, abandoned, 17:51, 18:45,
1407, 7:21, abandoned, 18:45, 19:49,
1691, 8:01, resolved, 19:49, , 19:51
1385, 9:06, abandoned, 19:51, 20:47,
1456, 9:50, abandoned, 20:47, 21:23,
1004, 10:09, resolved, 21:23, , 21:45
1757, 10:44, resolved, 21:45, , 21:53
1407, 11:51, abandoned, 21:53, 22:38,
1190, 11:17, resolved, 22:38, , 23:02
1914, 13:40, abandoned, 23:02, 0:43,
1994, 0:45, resolved, 0:45, , 0:49
1758, 1:46, abandoned, 1:46, 2:03,
1283, 2:49, resolved, 2:49, , 3:48
1108, 3:52, resolved, 3:52, , 4:16
1800, 5:32, abandoned, 5:32, 7:00,
1432, 9:32, resolved, 9:32, , 9:38
1487, 11:33, resolved, 11:33, , 12:49
1970, 12:50, resolved, 12:50, , 13:46
1456, 3:02, resolved, 13:46, , 14:02
1730, 3:28, resolved, 14:02, , 15:13
1818, 3:45, resolved, 15:13, , 16:11
1856, 6:34, abandoned, 16:11, 16:18,
1358, 5:28, abandoned, 16:18, 17:41,
1179, 6:36, resolved, 17:41, , 18:31
1558, 8:23, abandoned, 18:31, 19:42,
1041, 8:17, resolved, 19:42, , 20:36
1950, 10:57, abandoned, 20:36, 21:15,
1349, 10:24, abandoned, 21:15, 22:18,
1530, 11:45, abandoned, 22:18, 23:51,
1295, 12:20, resolved, 23:51, , 23:55
1541, 12:14, resolved, 23:55, , 0:03
1137, 2:29, abandoned, 2:29, 3:47,
1934, 5:56, resolved, 5:56, , 6:01
1631, 8:56, abandoned, 8:56, 9:02,
1092, 9:59, abandoned, 9:59, 10:48,
1482, 12:25, resolved, 12:25, , 13:38
1901, 3:03, resolved, 13:38, , 14:44
1479, 3:18, resolved, 14:44, , 15:17
1414, 4:47, resolved, 15:17, , 16:09
1731, 5:13, abandoned, 16:09, 17:45,
1448, 7:41, resolved, 17:45, , 17:53
1760, 5:53, abandoned, 17:53, 17:56,
1029, 7:48, abandoned, 17:56, 18:37,
1174, 7:29, resolved, 18:37, , 18:54
1722, 7:17, resolved, 18:54, , 19:31
1240, 7:34, resolved, 19:31, , 20:17
1986, 9:15, resolved, 20:17, , 20:41
1487, 9:55, abandoned, 20:41, 22:01,
1714, 12:39, resolved, 22:01, , 23:33
1528, 13:48, abandoned, 23:33, 0:44,
1921, 1:10, abandoned, 1:10, 1:37,
1683, 2:04, abandoned, 2:04, 3:32,
1013, 3:44, abandoned, 3:44, 4:22,
1789, 6:31, abandoned, 6:31, 7:02,
1672, 9:07, abandoned, 9:07, 9:28,
1847, 11:30, resolved, 11:30, , 12:07
1770, 2:49, resolved, 12:07, , 12:24
1402, 1:23, resolved, 12:24, , 12:40
1637, 1:54, abandoned, 12:40, 13:32,
1749, 3:09, abandoned, 13:32, 14:27,
1915, 4:45, resolved, 14:27, , 15:46
1445, 4:38, abandoned, 15:46, 16:13,
1043, 5:04, resolved, 16:13, , 17:04
1059, 6:27, abandoned, 17:04, 18:22,
1000, 6:55, abandoned, 18:22, 18:29,
1756, 8:43, abandoned, 18:29, 18:29,
1479, 8:45, abandoned, 18:29, 18:51,
1295, 8:18, resolved, 18:51, , 19:41
1499, 8:45, resolved, 19:41, , 20:55
1341, 9:13, resolved, 20:55, , 21:34
1809, 9:17, abandoned, 21:34, 22:09,
1435, 10:35, abandoned, 22:09, 23:53,
1288, 13:55, abandoned, 23:53, 0:52,
1834, 2:19, resolved, 2:19, , 3:56
1679, 5:32, abandoned, 5:32, 5:55,
1597, 7:16, resolved, 7:16, , 8:45
1691, 10:22, abandoned, 10:22, 11:15,
1676, 1:47, resolved, 11:15, , 12:19
1454, 1:12, resolved, 12:19, , 13:12
1850, 1:25, abandoned, 13:12, 13:25,
1708, 3:08, abandoned, 13:25, 13:55,
1911, 2:17, abandoned, 13:55, 14:59,
1887, 4:16, abandoned, 14:59, 15:57,
1587, 4:43, abandoned, 15:57, 16:30,
1526, 6:12, abandoned, 16:30, 16:53,
1790, 4:54, abandoned, 16:53, 17:41,
1829, 6:10, resolved, 17:41, , 18:03
1427, 6:47, abandoned, 18:03, 19:23,
1492, 8:06, abandoned, 19:23, 19:28,
1048, 7:47, abandoned, 19:28, 19:42,
1538, 8:07, resolved, 19:42, , 20:55
1839, 9:59, resolved, 20:55, , 21:45
1350, 11:03, resolved, 21:45, , 22:55
1111, 12:20, resolved, 22:55, , 23:15
1679, 12:04, resolved, 23:15, , 23:19
1638, 13:05, resolved, 23:19, , 0:09
1731, 1:37, resolved, 1:37, , 2:59
1557, 3:17, resolved, 3:17, , 3:22
1519, 4:55, resolved, 4:55, , 5:37
1870, 7:02, abandoned, 7:02, 8:22,
1523, 10:21, resolved, 10:21, , 10:47
1641, 12:29, abandoned, 12:29, 12:39,
1180, 1:08, resolved, 12:39, , 13:07
1268, 3:55, resolved, 13:07, , 14:44
1207, 4:39, abandoned, 14:44, 15:15,
1825, 5:55, resolved, 15:15, , 15:40
1995, 3:57, resolved, 15:40, , 16:50
1559, 6:57, abandoned, 16:50, 17:33,
1460, 6:12, abandoned, 17:33, 17:33,
1620, 7:44, resolved, 17:33, , 18:10
1714, 7:42, resolved, 18:10, , 18:50
1552, 7:56, resolved, 18:50, , 19:36
1481, 8:33, resolved, 19:36, , 19:45
1601, 8:35, resolved, 19:45, , 20:32
1273, 10:48, resolved, 20:32, , 21:19
1325, 10:21, resolved, 21:19, , 21:22
1099, 10:07, abandoned, 21:22, 22:02,
1844, 10:40, resolved, 22:02, , 22:41
1664, 10:42, abandoned, 22:41, 23:59,
1285, 12:01, resolved, 23:59, , 0:36
1260, 2:53, resolved, 2:53, , 3:10
1681, 4:32, resolved, 4:32, , 5:46
1686, 5:34, abandoned, 5:46, 6:48,
1325, 7:02, resolved, 7:02, , 8:23
1868, 9:08, resolved, 9:08, , 9:14
1290, 11:23, abandoned, 11:23, 11:57,
1181, 12:36, resolved, 12:36, , 13:28
1650, 3:29, resolved, 13:28, , 14:12
1162, 2:54, abandoned, 14:12, 15:15,
1133, 5:47, abandoned, 15:15, 16:17,
1108, 5:57, abandoned, 16:17, 18:01,
1684, 8:36, abandoned, 18:01, 18:10,
1489, 6:41, abandoned, 18:10, 19:37,
1715, 8:16, abandoned, 19:37, 20:07,
1862, 10:29, abandoned, 20:07, 21:01,
1104, 10:05, abandoned, 21:01, 22:53,
1297, 12:36, resolved, 22:53, , 23:08
1064, 11:57, resolved, 23:08, , 0:59
1063, 1:31, abandoned, 1:31, 2:30,
1407, 3:18, resolved, 3:18, , 4:18
1382, 6:48, resolved, 6:48, , 6:51
1932, 7:46, abandoned, 7:46, 8:10,
1524, 9:27, abandoned, 9:27, 10:46,
1904, 11:06, resolved, 11:06, , 11:43
1660, 12:18, abandoned, 12:18, 12:40,
1026, 2:04, resolved, 12:40, , 13:19
1029, 2:52, resolved, 13:19, , 13:37
1658, 3:57, abandoned, 13:37, 14:42,
1839, 4:28, abandoned, 14:42, 15:01,
1329, 3:33, abandoned, 15:01, 15:01,
1430, 3:49, abandoned, 15:01, 16:11,
1839, 5:30, abandoned, 16:11, 16:35,
1353, 6:51, resolved, 16:35, , 18:00
1238, 8:08, abandoned, 18:00, 18:14,
1573, 7:53, resolved, 18:14, , 19:37
1549, 8:40, resolved, 19:37, , 20:11
1914, 8:56, resolved, 20:11, , 21:58
1509, 10:32, resolved, 21:58, , 22:55
1588, 10:59, abandoned, 22:55, 23:01,
1381, 12:29, abandoned, 23:01, 23:13,
1267, 12:53, abandoned, 23:13, 0:57,
1406, 2:45, resolved, 2:45, , 2:57
1253, 4:25, resolved, 4:25, , 5:46
1875, 6:10, abandoned, 6:10, 6:21,
1821, 7:56, resolved, 7:56, , 8:59
1249, 9:59, resolved, 9:59, , 10:50
1200, 11:36, abandoned, 11:36, 12:58,
1558, 2:53, resolved, 12:58, , 13:27
1585, 2:32, abandoned, 13:27, 14:41,
1184, 3:38, resolved, 14:41, , 15:59
1685, 4:42, resolved, 15:59, , 16:10
1345, 5:16, resolved, 16:10, , 17:15
1937, 5:27, resolved, 17:15, , 17:46
1847, 7:50, resolved, 17:46, , 18:56
1591, 8:35, resolved, 18:56, , 19:08
1967, 8:23, resolved, 19:08, , 20:02
1291, 10:02, resolved, 20:02, , 21:17
1075, 10:59, resolved, 21:17, , 23:01
1418, 12:04, resolved, 23:01, , 23:32
1319, 11:20, abandoned, 23:32, 0:54,
1283, 1:05, resolved, 1:05, , 1:11
1640, 3:54, abandoned, 3:54, 4:03,
1557, 5:02, resolved, 5:02, , 5:20
1134, 5:19, resolved, 5:20, , 6:33
1712, 8:29, abandoned, 8:29, 9:32,
1800, 10:52, resolved, 10:52, , 11:23
1776, 12:53, abandoned, 12:53, 13:57,
1468, 3:29, resolved, 13:57, , 14:13
1622, 4:51, resolved, 14:13, , 15:43
1454, 4:39, abandoned, 15:43, 16:37,
1381, 5:37, abandoned, 16:37, 17:39,
1552, 6:34, resolved, 17:39, , 19:01
1278, 9:11, abandoned, 19:01, 19:11,
1668, 8:53, abandoned, 19:11, 20:48,
1099, 9:30, resolved, 20:48, , 21:03
1345, 9:57, abandoned, 21:03, 22:47,
1237, 12:17, abandoned, 22:47, 23:19,
1850, 13:57, abandoned, 23:19, 23:30,
1075, 13:56, resolved, 23:30, , 0:38
1769, 0:59, resolved, 0:59, , 1:53
1738, 3:02, resolved, 3:02, , 4:02
1462, 5:46, abandoned, 5:46, 6:40,
1206, 8:01, resolved, 8:01, , 9:19
1884, 10:47, resolved, 10:47, , 11:27
1929, 1:28, resolved, 11:27, , 12:02
1075, 12:42, resolved, 12:42, , 13:35
1052, 2:16, resolved, 13:35, , 14:12
1901, 4:37, abandoned, 14:12, 14:59,
1442, 3:20, resolved, 14:59, , 15:40
1261, 3:49, abandoned, 15:40, 15:59,
1914, 5:12, abandoned, 15:59, 16:01,
1731, 6:57, resolved, 16:01, , 17:21
1510, 6:53, abandoned, 17:21, 18:07,
1094, 7:01, resolved, 18:07, , 18:29
1249, 6:51, abandoned, 18:29, 18:58,
1458, 7:17, abandoned, 18:58, 19:52,
1648, 7:57, abandoned, 19:52, 20:53,
1387, 10:01, abandoned, 20:53, 21:50,
1697, 11:34, resolved, 21:50, , 21:50
1501, 9:51, abandoned, 21:50, 22:56,
1006, 12:20, abandoned, 22:56, 23:33,
1594, 12:22, abandoned, 23:33, 0:00,
1429, 1:05, abandoned, 1:05, 1:48,
1812, 2:13, resolved, 2:13, , 2:31
1852, 3:56, abandoned, 3:56, 5:00,
1248, 7:56, abandoned, 7:56, 7:58,
1994, 8:33, abandoned, 8:33, 8:45,
1687, 10:21, abandoned, 10:21, 11:09,
1451, 11:50, abandoned, 11:50, 12:46,
1328, 1:15, abandoned, 12:46, 13:41,
1453, 3:12, abandoned, 13:41, 14:10,
1512, 3:00, resolved, 14:10, , 14:35
1989, 2:46, abandoned, 14:35, 14:36,
1296, 3:44, abandoned, 14:36, 15:50,
1194, 3:46, resolved, 15:50, , 16:16
1662, 6:44, resolved, 16:16, , 16:44
1741, 6:19, abandoned, 16:44, 18:01,
1075, 6:56, resolved, 18:01, , 19:20
1403, 8:20, resolved, 19:20, , 19:53
1259, 9:25, resolved, 19:53, , 20:36
1550, 10:20, resolved, 20:36, , 21:33
1105, 10:35, abandoned, 21:33, 22:02,
1118, 12:38, abandoned, 22:02, 23:30,
1397, 12:08, resolved, 23:30, , 0:49
1741, 1:06, resolved, 1:06, , 2:35
1309, 4:00, resolved, 4:00, , 4:10
1295, 6:30, resolved, 6:30, , 7:03
1126, 9:35, abandoned, 9:35, 10:02,
1452, 11:32, resolved, 11:32, , 12:20
1137, 1:39, resolved, 12:20, , 13:56
1341, 2:53, resolved, 13:56, , 14:09
1771, 4:37, abandoned, 14:09, 15:32,
1644, 3:42, resolved, 15:32, , 16:58
1522, 5:39, resolved, 16:58, , 18:01
1088, 8:32, resolved, 18:01, , 19:45
1414, 8:37, resolved, 19:45, , 20:28
1380, 10:32, abandoned, 20:28, 21:40,
1231, 11:07, resolved, 21:40, , 22:06
1589, 12:00, abandoned, 22:06, 23:56,
1984, 13:57, resolved, 23:56, , 0:03
1557, 1:53, resolved, 1:53, , 1:57
1287, 2:30, resolved, 2:30, , 3:13
1669, 4:26, resolved, 4:26, , 5:06
1780, 6:16, abandoned, 6:16, 7:26,
1661, 9:51, resolved, 9:51, , 10:02
1138, 11:59, abandoned, 11:59, 12:48,
1439, 1:18, resolved, 12:48, , 13:03
1342, 2:31, abandoned, 13:03, 14:59,
1089, 2:41, resolved, 14:59, , 15:41
1051, 4:15, resolved, 15:41, , 16:29
1518, 5:56, abandoned, 16:29, 17:35,
1394, 7:44, abandoned, 17:35, 18:06,
1023, 8:35, resolved, 18:06, , 18:13
1865, 8:52, abandoned, 18:13, 19:48,
1123, 9:58, resolved, 19:48, , 20:33
1106, 9:12, abandoned, 20:33, 21:34,
1981, 9:12, abandoned, 21:34, 22:12,
1922, 10:14, resolved, 22:12, , 23:31
1471, 11:25, resolved, 23:31, , 0:13
1074, 1:04, resolved, 1:04, , 2:23
1596, 4:04, abandoned, 4:04, 4:33,
1398, 5:29, abandoned, 5:29, 6:25,
1237, 8:23, resolved, 8:23, , 8:23
1172, 8:33, abandoned, 8:33, 9:42,
1897, 9:45, abandoned, 9:45, 10:39,
1664, 12:32, abandoned, 12:32, 13:27,
1744, 1:54, resolved, 13:27, , 13:29
1321, 3:40, abandoned, 13:29, 14:43,
1321, 4:25, abandoned, 14:43, 15:38,
1458, 5:59, resolved, 15:38, , 15:54
1063, 4:50, abandoned, 15:54, 16:27,
1638, 6:30, resolved, 16:27, , 17:39
1175, 7:53, resolved, 17:39, , 17:59
1025, 8:00, abandoned, 17:59, 18:36,
1085, 6:00, abandoned, 18:36, 19:53,
1303, 7:46, resolved, 19:53, , 19:56
1024, 9:52, resolved, 19:56, , 20:50
1563, 9:46, resolved, 20:50, , 21:03
1520, 11:08, abandoned, 21:03, 21:59,
1313, 11:27, resolved, 21:59, , 22:23
1846, 10:46, abandoned, 22:23, 23:50,
1477, 12:46, abandoned, 23:50, 0:42,
1574, 2:56, abandoned, 2:56, 3:14,
1151, 5:33, abandoned, 5:33, 6:20,
1069, 7:35, resolved, 7:35, , 8:07
1345, 9:03, resolved, 9:03, , 10:19
1143, 10:22, resolved, 10:22, , 10:53
1171, 10:26, abandoned, 10:53, 11:02,
1496, 12:16, resolved, 12:16, , 13:14
1904, 3:03, abandoned, 13:14, 14:26,
1545, 2:35, resolved, 14:26, , 15:41
1408, 5:27, abandoned, 15:41, 16:39,
1140, 5:56, resolved, 16:39, , 18:01
1766, 8:06, resolved, 18:01, , 19:18
1820, 8:28, resolved, 19:18, , 20:27
1763, 9:16, abandoned, 20:27, 20:42,
1900, 8:58, resolved, 20:42, , 21:32
1069, 10:13, resolved, 21:32, , 22:43
1919, 12:01, abandoned, 22:43, 22:54,
1314, 10:55, resolved, 22:54, , 23:41
1094, 13:46, resolved, 23:41, , 0:11
1541, 1:22, abandoned, 1:22, 2:42,
1851, 3:45, resolved, 3:45, , 4:42
1209, 6:28, abandoned, 6:28, 7:49,
1032, 9:10, resolved, 9:10, , 10:23
1541, 11:22, resolved, 11:22, , 12:35
2000, 12:26, abandoned, 12:35, 13:36,
1103, 2:42, abandoned, 13:36, 13:39,
1248, 3:54, resolved, 13:39, , 13:51
1409, 1:59, abandoned, 13:51, 14:47,
1483, 4:52, abandoned, 14:47, 15:59,
1434, 3:54, abandoned, 15:59, 16:29,
1560, 6:07, abandoned, 16:29, 17:52,
1440, 5:59, resolved, 17:52, , 18:15
1622, 7:47, resolved, 18:15, , 19:28
1598, 8:19, abandoned, 19:28, 20:29,
1673, 10:27, abandoned, 20:29, 21:30,
1431, 11:44, abandoned, 21:30, 21:59,
1962, 10:21, resolved, 21:59, , 22:42
1468, 12:00, resolved, 22:42, , 23:43
1561, 13:18, abandoned, 23:43, 0:12,
1930, 2:02, abandoned, 2:02, 3:03,
1549, 5:33, abandoned, 5:33, 5:55,
1813, 7:38, abandoned, 7:38, 8:46,
1013, 8:57, abandoned, 8:57, 9:50,
1524, 11:57, abandoned, 11:57, 12:07,
1323, 1:31, abandoned, 12:07, 13:03,
1114, 2:32, abandoned, 13:03, 13:08,
1190, 1:58, abandoned, 13:08, 13:29,
1347, 3:39, resolved, 13:29, , 14:08
1754, 4:25, abandoned, 14:08, 14:55,
1131, 4:51, resolved, 14:55, , 15:22
1354, 4:20, resolved, 15:22, , 16:13
1279, 4:56, resolved, 16:13, , 16:40
1878, 6:21, resolved, 16:40, , 17:56
1956, 6:44, resolved, 17:56, , 18:29
1547, 7:13, abandoned, 18:29, 18:37,
1285, 8:01, abandoned, 18:37, 19:17,
1223, 9:18, resolved, 19:17, , 19:26
1490, 8:02, abandoned, 19:26, 20:03,
1523, 8:39, resolved, 20:03, , 21:10
1359, 11:46, abandoned, 21:10, 22:28,
1633, 12:39, abandoned, 22:28, 22:59,
1785, 10:56, resolved, 22:59, , 23:51
1001, 13:59, resolved, 23:51, , 0:03
1583, 1:50, abandoned, 1:50, 2:41,
1438, 4:25, abandoned, 4:25, 4:25,
1151, 5:29, resolved, 5:29, , 6:17
1667, 7:02, resolved, 7:02, , 7:53
1621, 7:17, abandoned, 7:53, 8:33,
1033, 9:04, abandoned, 9:04, 10:39,
1073, 10:45, resolved, 10:45, , 10:49
1036, 12:01, resolved, 12:01, , 13:07
1142, 3:33, abandoned, 13:07, 13:30,
1052, 2:07, resolved, 13:30, , 14:45
1160, 2:44, resolved, 14:45, , 15:01
1764, 5:14, resolved, 15:01, , 15:07
1482, 4:32, resolved, 15:07, , 16:15
1964, 6:30, abandoned, 16:15, 16:29,
1840, 5:30, abandoned, 16:29, 16:34,
1404, 6:45, abandoned, 16:34, 17:08,
1277, 6:04, resolved, 17:08, , 17:36
1797, 7:42, abandoned, 17:36, 18:21,
1404, 8:42, resolved, 18:21, , 18:48
1444, 7:40, resolved, 18:48, , 19:42
1205, 8:15, abandoned, 19:42, 21:01,
1307, 11:28, resolved, 21:01, , 22:53
1021, 12:12, abandoned, 22:53, 23:25,
1746, 12:41, resolved, 23:25, , 0:35
1702, 1:33, abandoned, 1:33, 2:10,
1284, 3:21, abandoned, 3:21, 4:51,
1394, 5:17, abandoned, 5:17, 6:08,
1144, 6:48, abandoned, 6:48, 7:35,
1356, 8:45, resolved, 8:45, , 9:47
1486, 11:57, abandoned, 11:57, 12:12,
1295, 1:19, abandoned, 12:12, 13:06,
1409, 3:34, abandoned, 13:06, 13:27,
1620, 1:36, resolved, 13:27, , 14:17
1882, 4:17, resolved, 14:17, , 15:16
1048, 5:09, resolved, 15:16, , 16:13
1682, 4:40, abandoned, 16:13, 17:59,
1109, 6:42, resolved, 17:59, , 18:59
1062, 6:57, resolved, 18:59, , 19:38
1036, 8:11, abandoned, 19:38, 20:41,
1309, 10:54, abandoned, 20:41, 21:42,
1176, 10:27, resolved, 21:42, , 22:31
1678, 11:36, resolved, 22:31, , 23:13
1257, 12:08, resolved, 23:13, , 0:07
1778, 0:39, abandoned, 0:39, 1:57,
1317, 2:10, abandoned, 2:10, 3:34,
1944, 3:25, abandoned, 3:34, 4:21,
1586, 5:18, resolved, 5:18, , 6:39
1140, 7:33, abandoned, 7:33, 7:48,
1938, 9:05, abandoned, 9:05, 10:36,
1627, 10:54, resolved, 10:54, , 11:33
1306, 1:15, resolved, 11:33, , 12:08
1321, 12:31, resolved, 12:31, , 13:40
1413, 3:38, resolved, 13:40, , 13:50
